gene	baseMean	log2FoldChange	lfcSE	svalue	significative	up
3833	2051.16912133462	-4.12868965636773e-07	0.00144269041753213	0.991586141552634	no	control
100996251	15.211095699829	-4.12856045876797e-07	0.00144269377198355	0.929431574391182	no	control
123016	401.083344407053	4.12765698347417e-07	0.00144268902621612	0.984560318721365	no	TBCK
114818278	16.5260958032705	-4.12754732565543e-07	0.00144269410003283	0.983716318375063	no	control
51715	720.272882029503	4.12723650053e-07	0.00144268875653483	0.992795995420434	no	TBCK
4598	3059.07800070924	-4.12710516917337e-07	0.00144268888224112	0.992352190328108	no	control
101929696	3.40885054586479	4.1265726585013e-07	0.0014426948350656	0.960311892965868	no	TBCK
337876	172.996482408491	4.12632922467902e-07	0.00144269338981649	0.991050932056931	no	TBCK
80004	11.7956674358205	4.12564105799512e-07	0.00144269448347599	0.994542926313436	no	TBCK
101928033	5.4121581566304	4.12556411561927e-07	0.00144269466684327	0.950464355897714	no	TBCK
8843	5.49114868585607	4.12546618392374e-07	0.00144269476369311	0.994906478466555	no	TBCK
4736	9811.82489298977	-4.12474902168072e-07	0.00144269043540368	0.992406320871879	no	control
23617	3.17482115437414	4.12328983186887e-07	0.00144269481252069	0.989099375855899	no	TBCK
2568	9.1807034012088	4.12205374697654e-07	0.00144269440376817	0.989414170071515	no	TBCK
390928	4.95376916476995	4.12017644020365e-07	0.00144269471442106	0.991807105240672	no	TBCK
399706	6.60452622621947	4.11973617829517e-07	0.00144269446089567	0.991878203108783	no	TBCK
4025	4.79189720428186	-4.11942477315589e-07	0.00144269464165425	0.992025925682005	no	control
648740	4.1534533533243	-4.11827781834785e-07	0.00144269504751178	0.994004953848424	no	control
2296	267.295099080865	-4.11732098178511e-07	0.00144269500786965	0.98857859132002	no	control
105371798	0.450761093594258	4.11600314142617e-07	0.00144269504018752	0.972655831767822	no	TBCK
101927112	3.28076221351445	4.11500002696966e-07	0.00144269501548425	0.94053043898671	no	TBCK
2968	946.497185186748	4.11421189716161e-07	0.00144268861357906	0.990738141782111	no	TBCK
2895	479.201071427382	4.11350354101934e-07	0.0014426895096399	0.99063162317986	no	TBCK
285577	2.8572544762976	4.11308005444594e-07	0.00144269478282201	0.990513769255374	no	TBCK
7067	5544.13743322797	-4.11180190468025e-07	0.00144268985541256	0.994210373540627	no	control
6708	6.03139113531065	-4.11070768312878e-07	0.00144269451040734	0.99412139362578	no	control
125893	256.372634343128	-4.11042756178208e-07	0.00144269031476739	0.984770576354473	no	control
85025	150.825528939578	4.1070133005822e-07	0.00144269007035803	0.994832480092082	no	TBCK
10933	23686.5252831803	-4.10667189627299e-07	0.00144268817715037	0.982031187923681	no	control
51281	285.055478806149	4.10591057261887e-07	0.00144269050694723	0.992676861493424	no	TBCK
8620	5.29923529393534	-4.10506741860593e-07	0.00144269456061954	0.994867850663536	no	control
644623	9.24803241888564	-4.10424551646822e-07	0.00144269431447171	0.99392239875243	no	control
466	466.127200079625	-4.10058628129836e-07	0.00144268905572489	0.992374728077632	no	control
7485	1399.6838980698	4.10027453130974e-07	0.00144268805459252	0.994359111058883	no	TBCK
730112	3.84679880710347	-4.0989686715938e-07	0.00144269477528472	0.994319776347775	no	control
283080	5.54124142176227	-4.09775782568064e-07	0.00144269465763729	0.990189357230801	no	control
105374552	5.97625103337985	-4.09591382188158e-07	0.00144269464381823	0.975448752392839	no	control
51289	11.4723305796583	4.095484666124e-07	0.0014426940346083	0.992679705115189	no	TBCK
6406	3.45991193481728	-4.09356017463875e-07	0.00144269484005582	0.993826872063971	no	control
155006	6.62537163971821	4.09170541633639e-07	0.00144269469058312	0.986831358558179	no	TBCK
400916	34.3701555309573	-4.08926967186396e-07	0.00144269305955339	0.991951024343489	no	control
717	25.5501676557476	-4.08915309505808e-07	0.00144269418401701	0.994232892409383	no	control
105373689	6.62788122043556	-4.08911027277183e-07	0.00144269450296047	0.974676078317312	no	control
9567	5394.02703468247	-4.08862906945564e-07	0.00144268867234432	0.995101052237128	no	control
8510	9.46926583957372	4.08799752475986e-07	0.00144269418118822	0.994834705030198	no	TBCK
779	7.68071966401041	4.08624108634321e-07	0.00144269454120904	0.994404555805271	no	TBCK
112577464	686.948163716748	4.08614745953425e-07	0.00144268906667642	0.983236413123922	no	TBCK
54509	77.366577447343	-4.08417546445421e-07	0.0014426916118397	0.992960473920383	no	control
399923	7.30743724502387	4.08395394144574e-07	0.00144269444485873	0.991890680520587	no	TBCK
57706	1242.97720829324	4.08310615311181e-07	0.00144268998807471	0.993599934240822	no	TBCK
4711	1008.39132074812	4.0830924382082e-07	0.00144268842486396	0.992396257223366	no	TBCK
619189	14.5900892694834	4.08299328907617e-07	0.00144269392311294	0.993755597601453	no	TBCK
101927704	8.51307108875462	4.081681827961e-07	0.0014426946829393	0.947466976159041	no	TBCK
102724467	7.68113004330791	4.08094205973557e-07	0.00144269448770288	0.965181278129686	no	TBCK
105376025	32.9315357269568	-4.08059933327436e-07	0.00144269278395093	0.976811991585224	no	control
1325	10.080116032383	-4.07995805339899e-07	0.00144269422120117	0.985345590684232	no	control
25984	4.03607187574673	4.07909701333047e-07	0.00144269478868122	0.989614940120525	no	TBCK
107984019	14.932705639495	-4.07897216813819e-07	0.00144269382561818	0.980188717026199	no	control
4242	98.7702061853683	-4.07848264916552e-07	0.00144269195449937	0.992156267481664	no	control
653061	3.21925600368205	-4.07747070995664e-07	0.00144269482369837	0.994045799039458	no	control
105375992	3.13325423576668	4.07714537497596e-07	0.00144269482927116	0.976787518753124	no	TBCK
84070	19.9877628137987	-4.0764379938765e-07	0.00144269371910413	0.994713446202688	no	control
101927801	21.0046466576928	-4.07546620123011e-07	0.0014426941818385	0.948310632241093	no	control
55071	408.350745763751	-4.0750930684821e-07	0.00144268885669721	0.993109343852097	no	control
84218	191.024795056554	4.0749287294547e-07	0.00144269496836571	0.994731386757357	no	TBCK
102724050	2.74249993448742	-4.07474067100094e-07	0.00144269494767438	0.964392078821238	no	control
105374914	6.00903645181103	4.07387456157741e-07	0.00144269452424547	0.975826533085091	no	TBCK
440461	4.03563639044865	-4.0730660219593e-07	0.00144269468821767	0.992241124418598	no	control
101929431	4.25345106710038	4.07264237822049e-07	0.00144269462886641	0.958902847745721	no	TBCK
105373895	8.68023140224829	4.07234670545091e-07	0.00144269433309863	0.974854619685882	no	TBCK
100506844	503.994622987199	-4.06968271588673e-07	0.00144268916409504	0.892275138050212	no	control
6754	6.31156684036601	4.06840960955501e-07	0.00144269461827793	0.994132893656034	no	TBCK
223075	20.3749763749342	4.06838168960411e-07	0.00144269370765528	0.988400900422916	no	TBCK
2906	669.150790651265	-4.06771410678277e-07	0.00144268907763045	0.990670039883449	no	control
51056	619.126419031077	4.06727813338295e-07	0.00144268993027992	0.992597163924128	no	TBCK
388931	20.5211795411759	-4.06696867541898e-07	0.00144269421476476	0.99170200868462	no	control
25774	4.75216756787597	4.06671954422052e-07	0.00144269474626737	0.989453088563899	no	TBCK
23218	424.876557996798	4.06648584045309e-07	0.0014426894618188	0.988795809484761	no	TBCK
101928188	24.1443216119679	4.06592720753335e-07	0.00144269367639903	0.951750290351557	no	TBCK
22796	1140.73763720695	4.06579756502749e-07	0.00144268823940977	0.988446598153696	no	TBCK
163175	67.5227598551602	-4.06518261052135e-07	0.00144269144018127	0.987169377162033	no	control
100129215	69.0684860262334	4.06513517271447e-07	0.00144269242850197	0.582395709213639	no	TBCK
101928248	2.28927204762999	4.06492609077288e-07	0.00144269502212028	0.952152662839561	no	TBCK
11152	229.029918237444	4.06483657428118e-07	0.00144269154618003	0.982686570993376	no	TBCK
169981	955.563296753946	-4.06446563779977e-07	0.00144268823158891	0.987352601505799	no	control
100129662	4.35340250378089	4.06343858939989e-07	0.00144269481228919	0.627223288450593	no	TBCK
11004	1901.03768502229	4.06315300202319e-07	0.00144268987768986	0.982267810281041	no	TBCK
100505795	4.05033264593771	4.06138626673458e-07	0.001442694818741	0.866434255173593	no	TBCK
127670	3.24931876888631	4.06124634051668e-07	0.00144269493729219	0.984993978179612	no	TBCK
127003	8.60191385622953	-4.06048642683252e-07	0.00144269431696074	0.984934015767954	no	control
3329	17158.1622429414	4.06020494545201e-07	0.00144268867225974	0.991027810994799	no	TBCK
358	49.7110467862635	-4.06013522339707e-07	0.00144269302402829	0.991391287371095	no	control
10650	272.406566792987	-4.05798451584315e-07	0.00144269271217893	0.979713611700463	no	control
105375328	8.00343033886108	-4.05712491166296e-07	0.00144269469589438	0.976171369467589	no	control
131890	11.7877116155797	4.05701020529554e-07	0.00144269417430645	0.985311336165573	no	TBCK
390433	4.64494860891335	4.0559327502212e-07	0.00144269468037617	0.991788241699534	no	TBCK
83752	2997.31411439632	4.05497361656879e-07	0.00144268871768548	0.994688978311728	no	TBCK
105371735	10.8840824040336	4.05320432080861e-07	0.00144269425812558	0.972576276831153	no	TBCK
105377899	11.5768672773471	-4.05303967564959e-07	0.00144269405349658	0.978191545878617	no	control
26097	4616.63899631755	-4.05217566432218e-07	0.00144268894195534	0.989684752920465	no	control
101928161	8.34726840767751	4.05185033812569e-07	0.00144269440229669	0.951573227196884	no	TBCK
340481	1086.69296407102	4.05094123208123e-07	0.0014426892337352	0.991178946798898	no	TBCK
23026	404.663214316629	4.05086060144293e-07	0.00144269175110013	0.988626824451565	no	TBCK
107986434	3.50569252770544	4.05054823497655e-07	0.00144269486413646	0.981403191109288	no	TBCK
116841	1027.48541192087	4.05011866335772e-07	0.0014426887427071	0.984072063260291	no	TBCK
729085	45.9319613538704	-4.04978536117628e-07	0.00144269350962956	0.994292012808145	no	control
101927134	5.15558904413982	4.04947591736779e-07	0.0014426946161649	0.94085031112125	no	TBCK
101927131	2.76798243832613	4.048572485135e-07	0.00144269482453228	0.940797238273445	no	TBCK
79905	140.069896650377	4.0484747638357e-07	0.00144269058498734	0.994527083780338	no	TBCK
90060	318.034497265557	4.0471001364044e-07	0.00144269013631782	0.994940846653562	no	TBCK
5308	15.0301588903895	4.04656327953201e-07	0.00144269429243485	0.992854894369566	no	TBCK
1807	4.26318757470717	4.04531725507866e-07	0.00144269479219413	0.987509422064506	no	TBCK
5452	1066.61196677245	4.04515715478943e-07	0.00144268878018119	0.992963851992083	no	TBCK
257313	4.01519326779072	4.04489800768513e-07	0.00144269470876087	0.989439584195864	no	TBCK
23443	1422.60809198203	-4.04328109144518e-07	0.00144268804047595	0.9889746047382	no	control
105377926	3.75311908163448	4.04312341721431e-07	0.00144269485195722	0.978209551537568	no	TBCK
101928795	0.452830864980282	4.04307496206121e-07	0.00144269503927212	0.95579130455997	no	TBCK
9125	2038.63036080592	-4.04201797151775e-07	0.00144268896434577	0.994983922917421	no	control
3381	5.14002201382392	4.04182521653316e-07	0.00144269461128512	0.991062447958788	no	TBCK
374569	8.22189116046883	4.04130705319491e-07	0.00144269445400726	0.99148735931567	no	TBCK
4547	80.8663386784962	4.03965315222919e-07	0.00144269114217498	0.992345092181188	no	TBCK
105369352	0.453025936013052	4.03650721882271e-07	0.0014426950391909	0.969460088894124	no	TBCK
79841	13.0118186997092	-4.03460109133602e-07	0.00144269411109573	0.994514571397577	no	control
1755	5.88574641359031	-4.03380024756695e-07	0.00144269468197174	0.987457185069053	no	control
100874343	2.78813447857556	4.03278392788037e-07	0.00144269490712699	0.92765188821903	no	TBCK
101927830	2.41752287884493	4.03266916073933e-07	0.00144269501945577	0.948552453844643	no	TBCK
2852	13.5246720336206	4.03223474766562e-07	0.00144269402059653	0.990471300751788	no	TBCK
5265	3.20253949982097	4.03131914061899e-07	0.00144269482691606	0.992838997401319	no	TBCK
353322	38.9742266426898	4.03032120854563e-07	0.00144269244324808	0.991368764740108	no	TBCK
107984875	84.9778133848578	-4.02983512000212e-07	0.00144269120095558	0.980636396788189	no	control
89894	208.230096405245	-4.02960173961913e-07	0.00144268970045026	0.99493502126781	no	control
192286	505.448604566006	-4.02957713016731e-07	0.00144268918546813	0.987612601531166	no	control
23154	1445.38420895312	4.02922818615624e-07	0.0014426887770631	0.988736517933724	no	TBCK
11006	3.41811409495126	4.02787444916247e-07	0.00144269488058283	0.982272574437333	no	TBCK
4014	13.017866586366	4.02540676777892e-07	0.00144269390965872	0.991995938867684	no	TBCK
80131	13.0704751185221	-4.0247541158685e-07	0.00144269449739076	0.994555534454638	no	control
105372473	53.1383632893943	-4.02434293727308e-07	0.00144269257051176	0.973485441854834	no	control
3227	5.77704800247359	4.023424043625e-07	0.00144269484880305	0.990981208591547	no	TBCK
101927120	2.88739419270347	4.02310008553991e-07	0.00144269483625914	0.940637446743819	no	TBCK
56884	1106.90686272575	-4.02299750485994e-07	0.00144269038584063	0.993427812346806	no	control
130013	2.46416086684008	4.02259884306553e-07	0.0014426950165757	0.985187680335785	no	TBCK
56344	2.90350656703565	4.02202951062579e-07	0.00144269492054862	0.993397560619978	no	TBCK
7903	1006.48147285998	-4.02056333519962e-07	0.00144269159568148	0.994424650137797	no	control
284521	4.22735309679672	4.02036560965953e-07	0.00144269503570431	0.990401297942356	no	TBCK
101929247	6.22514908701217	4.01976774130605e-07	0.00144269451297822	0.958133579984616	no	TBCK
642515	0.453546486728235	4.01921164268523e-07	0.00144269503897796	0.993863329804293	no	TBCK
5697	3.24536595795827	-4.01798970242851e-07	0.00144269489555119	0.993453569010393	no	control
8939	4449.63217257642	4.0178467677656e-07	0.00144268859405906	0.994923134848286	no	TBCK
100129550	467.293187719936	-4.01768659560581e-07	0.00144268952426341	0.619703297151325	no	control
4101	5.68784555182027	4.01678148722036e-07	0.00144269477136708	0.9920842807337	no	TBCK
400238	19.9140049707992	4.01653252296696e-07	0.00144269411526786	0.991907092120171	no	TBCK
25928	18.8348636857858	-4.01245297213114e-07	0.00144269368337149	0.989568145779566	no	control
105375405	7.18581699316523	4.01196811467121e-07	0.00144269448699844	0.976240015144312	no	TBCK
84312	1087.54832351415	-4.01160484160306e-07	0.00144268814309621	0.994749414877313	no	control
5631	1383.45355768419	4.01065544500922e-07	0.00144268860669797	0.99339557800468	no	TBCK
10294	7395.10543302638	-4.00989924719394e-07	0.00144268898215869	0.96667602124028	no	control
100128818	3.49712745353674	4.00981786001524e-07	0.00144269478277115	0.536972084601789	no	TBCK
6776	38.1693395706735	-4.00960311919894e-07	0.00144269371096123	0.994137064337636	no	control
645949	2.46055459920154	4.00893382954746e-07	0.0014426950150958	0.993949428890945	no	TBCK
51205	563.554499933628	-4.00872820697189e-07	0.00144269093884073	0.992652396665451	no	control
930	2.94235127503676	4.00831008866766e-07	0.00144269494430961	0.995041782607984	no	TBCK
51103	478.916882212619	4.0065083345869e-07	0.00144269022646593	0.992616630902003	no	TBCK
6512	6.49423882402912	4.00441142115655e-07	0.00144269454678627	0.994032335916045	no	TBCK
105376704	22.6800460683925	-4.00332452523145e-07	0.00144269372343931	0.977403603443752	no	control
10666	24.4132996632037	4.00266899174506e-07	0.00144269419728402	0.979772692230458	no	TBCK
28989	786.942095268559	-4.00252249206105e-07	0.00144268839725246	0.990654843432583	no	control
54578	3.89089885326492	4.00212959069876e-07	0.00144269488382604	0.992978452916436	no	TBCK
101929238	2.68010235544465	4.00180764719195e-07	0.00144269492672044	0.958053733029723	no	TBCK
221395	10.2285471340667	-3.99818459511259e-07	0.00144269465440881	0.988300119169386	no	control
154214	462.055854985179	-3.99760917683952e-07	0.00144268919048919	0.986795781880279	no	control
23314	254.644938829935	3.99752719381621e-07	0.00144269057046238	0.988876089025669	no	TBCK
105377443	3.77509509371076	3.99661191189364e-07	0.00144269474717074	0.977854848818847	no	TBCK
100132154	3.79667705077784	3.99654478159376e-07	0.00144269473279433	0.743262731734455	no	TBCK
107984942	7.92954558373089	-3.99485726400704e-07	0.00144269433904628	0.980664768367987	no	control
89857	18.85333166335	3.99472242558473e-07	0.00144269402136436	0.994931130218618	no	TBCK
107986945	2.46112479690954	3.99464168376455e-07	0.00144269501525855	0.98161819809326	no	TBCK
391123	14.7611171976063	-3.99455928305496e-07	0.00144269408167884	0.99181777307239	no	control
28974	927.087059914692	3.99438355977116e-07	0.00144268945851674	0.99064623221658	no	TBCK
102723373	3.49693452755448	3.99275741076095e-07	0.00144269484959408	0.963025229507288	no	TBCK
84986	2167.23596925613	3.99058715731369e-07	0.00144269053342389	0.994827619022126	no	TBCK
55270	766.895012433214	3.98931943805658e-07	0.00144268869602359	0.993174918236954	no	TBCK
101927288	114.992932861258	3.98443924328809e-07	0.00144269130601079	0.942798892115956	no	TBCK
253012	3.87453362024174	-3.98443073212803e-07	0.00144269479639748	0.989245072869724	no	control
112770	39.2448440781809	-3.98377476702519e-07	0.00144269261683809	0.983304281896699	no	control
133060	2.4583909179598	3.98289310965615e-07	0.00144269501476303	0.98537806582953	no	TBCK
284071	42.5855355139886	3.98250612215432e-07	0.00144269274492487	0.990330967475931	no	TBCK
107984461	1.49017016726927	3.98250134543424e-07	0.00144269492884316	0.980435440194442	no	TBCK
9308	226.893825995326	3.98246785641029e-07	0.0014426898060203	0.995043086323774	no	TBCK
107984850	15.7154777085347	-3.98190911577311e-07	0.00144269383635359	0.98061648709041	no	control
101927467	3.12009926794159	-3.98172736822108e-07	0.00144269485709651	0.944739130699962	no	control
441670	3.32229987538708	3.98105051974686e-07	0.00144269485846908	0.992302674061567	no	TBCK
192134	4.96295647819086	3.98035561898909e-07	0.00144269459576136	0.987610275477562	no	TBCK
89874	12.6174498547386	-3.97851316534611e-07	0.00144269397989985	0.994932687355484	no	control
80320	23.2390510027089	-3.97773445907555e-07	0.00144269347543941	0.9945787956664	no	control
55650	321.997008238146	3.97771778156933e-07	0.00144269035022509	0.993263071478023	no	TBCK
6423	535.024118670446	-3.97656673063204e-07	0.00144269050741383	0.993859046214878	no	control
64787	209.282182444583	-3.97580457842259e-07	0.00144269328333386	0.993991852308847	no	control
101927318	2.84992308508913	3.97511159986295e-07	0.00144269493082854	0.943045767851321	no	TBCK
10352	329.983636913083	-3.97480754446301e-07	0.0014426889992151	0.967254849655461	no	control
253650	414.791114219801	-3.97470782824815e-07	0.00144269337236889	0.989267814257605	no	control
164312	3.5289006622473	3.97250573850298e-07	0.00144269484610908	0.987215369512838	no	TBCK
155051	6.68354083040417	3.97236654535535e-07	0.00144269453424505	0.986833986242793	no	TBCK
147685	14.1415785128513	3.97217068962675e-07	0.00144269385101428	0.986252426722733	no	TBCK
101929752	2.81102718033528	3.97123915469583e-07	0.00144269492087659	0.960584541251944	no	TBCK
80832	95.6013419992442	-3.96963274818854e-07	0.00144269245662979	0.994599207829725	no	control
401398	123.827126077781	3.96935915630649e-07	0.0014426913412882	0.991994967795663	no	TBCK
100289561	121.154246719104	3.96761719084656e-07	0.00144269066873844	0.836477130249702	no	TBCK
150350	3.85965108485264	3.9664045719217e-07	0.00144269473104088	0.986502714954639	no	TBCK
101927904	3.86057150764618	-3.96635489014987e-07	0.00144269476055731	0.949303512912605	no	control
101927651	2.48008414303725	3.96626741613226e-07	0.00144269492986348	0.946874816470012	no	TBCK
548644	1479.20071907037	3.96600710452583e-07	0.00144268993263685	0.993038459807528	no	TBCK
57007	105.047542302285	3.96553658108457e-07	0.00144269067103215	0.993463620987246	no	TBCK
6732	3515.03604440518	-3.96523346811804e-07	0.0014426882980208	0.99412819454087	no	control
56623	393.118562553128	3.96478981975271e-07	0.00144269134017036	0.993408114496803	no	TBCK
1311	8.47856073298075	3.9638892327868e-07	0.00144269468096625	0.985265413589941	no	TBCK
4353	4.44765388811255	3.9625616363049e-07	0.00144269485301207	0.9921952356347	no	TBCK
107983990	15.3788868839231	3.9616276171833e-07	0.00144269383136091	0.980155946482934	no	TBCK
5126	814.689059181915	3.95894961177818e-07	0.00144269018109383	0.992668724672862	no	TBCK
112268038	2.97508326347219	3.95889409313069e-07	0.00144269481510194	0.982932882063051	no	TBCK
23539	3.54783044217166	3.95789778400032e-07	0.00144269484478009	0.989039621603946	no	TBCK
80008	3.79197809882348	-3.95769626686453e-07	0.00144269474794447	0.994543828831204	no	control
286053	416.900039369204	-3.95683541924896e-07	0.0014426887576803	0.990566662671493	no	control
50624	2.44631028917851	3.95649642988302e-07	0.00144269501487274	0.992544886961839	no	TBCK
105372082	0.455558954775283	3.95521058509032e-07	0.001442695038202	0.972991617705999	no	TBCK
400619	5.50841496370081	-3.95507080853598e-07	0.00144269456308974	0.991923931708171	no	control
64595	671.498780375786	3.95376410982464e-07	0.00144269506477639	0.993949706300101	no	TBCK
89882	3.37715546898486	3.95371827944888e-07	0.00144269485650028	0.994933271035189	no	TBCK
5018	852.774664790925	-3.95282968083703e-07	0.00144268830559564	0.992516137022146	no	control
10672	4912.74071494716	3.95274793572307e-07	0.00144268797959403	0.979816005523327	no	TBCK
53840	4.11652771363215	-3.95258472820147e-07	0.00144269494890775	0.992894903575702	no	control
90952	9.70488232007439	3.95221336759553e-07	0.00144269428383995	0.994974179994345	no	TBCK
102724058	6.3260319362227	3.95030401740149e-07	0.00144269455460005	0.964430470110919	no	TBCK
8419	3.11358356531688	3.94852574459454e-07	0.00144269501417861	0.994728229630533	no	TBCK
284047	118.948534406848	-3.94834277068706e-07	0.00144269244371931	0.990328132813802	no	control
80183	21.2974711490582	-3.94789564077223e-07	0.00144269352547225	0.994562040800738	no	control
727910	117.006664646226	-3.94783373914352e-07	0.00144269062099793	0.994255486858415	no	control
9934	5.58646292370568	-3.94657325370302e-07	0.0014426948103005	0.995163889182083	no	control
105372978	0.455849554883557	3.94631012229019e-07	0.00144269503809558	0.973987195764145	no	TBCK
10875	8.42564340328484	3.94609857160356e-07	0.00144269438453359	0.981893118017496	no	TBCK
161829	6.40664567317134	-3.94528230031082e-07	0.00144269464120849	0.987100395318818	no	control
2330	9.09802944784213	3.94447613346323e-07	0.00144269424073454	0.988862005748777	no	TBCK
80256	1174.1965370244	-3.94432933759317e-07	0.00144268971611642	0.994570989596063	no	control
105374989	19.2397322963296	-3.94325466267355e-07	0.00144269351574414	0.975897177006669	no	control
400221	7.40679459870075	3.94168964095045e-07	0.00144269440275545	0.991905602902013	no	TBCK
1050	178.466688509865	-3.94119464314255e-07	0.00144269187231108	0.968942585105086	no	control
400508	33.4553486569198	3.94021126670306e-07	0.00144269345645517	0.991914529998867	no	TBCK
101927546	17.192294666513	-3.94011226472755e-07	0.00144269435501805	0.945716595685524	no	control
5340	8.26069275483246	3.93976300002845e-07	0.00144269432878574	0.992873031114253	no	TBCK
7275	7829.85292464897	3.93963999378355e-07	0.00144268776683363	0.994249729579132	no	TBCK
83439	665.23700201022	-3.93912700482555e-07	0.00144269049877342	0.994661908665164	no	control
283150	0.45610950003765	3.93841559384041e-07	0.00144269503800149	0.990202468194484	no	TBCK
105372963	5.21004433261387	3.93804599250807e-07	0.00144269469779246	0.97397180357229	no	TBCK
195827	78.622561935229	-3.93514784402509e-07	0.00144269119016425	0.98764507481617	no	control
5121	224.295296514314	3.93492120298547e-07	0.00144269059931261	0.992654441642722	no	TBCK
399972	220.143447906357	3.93420004021148e-07	0.00144269195103962	0.991894665199405	no	TBCK
9828	1271.34664522512	3.93382120475036e-07	0.00144268968159072	0.995145922317057	no	TBCK
102724577	7.63243037497064	3.93197007721691e-07	0.00144269436476565	0.965445677955357	no	TBCK
107986756	2.54892435874171	3.93165078230049e-07	0.00144269501436818	0.981530726957524	no	TBCK
414212	8.0148382756475	3.93146593227568e-07	0.00144269431100238	0.992107950727319	no	TBCK
101927280	7.36653824857073	-3.93136008303807e-07	0.00144269446770611	0.942674649918119	no	control
111216277	5.82439624993512	3.93078880383346e-07	0.00144269460110952	0.982606701477726	no	TBCK
106144532	3.25242548396692	3.92846530261702e-07	0.00144269481055384	0.979527931137374	no	TBCK
64855	1206.31592111505	-3.92785813416966e-07	0.0014426881594618	0.994001956461593	no	control
2870	1203.2491840065	3.92644282144829e-07	0.00144268904645824	0.990615633914913	no	TBCK
51074	608.528150328953	3.92478853478393e-07	0.00144268912287657	0.992604631479013	no	TBCK
6017	10.831470984196	-3.92429807853323e-07	0.00144269422366845	0.993705859205929	no	control
139886	952.741010583728	3.92405796907158e-07	0.00144268835361339	0.985721385426478	no	TBCK
27166	1087.3151671185	3.92355214250319e-07	0.00144268813709296	0.990014153924443	no	TBCK
100506159	7.25484962702084	-3.92327105302804e-07	0.00144269456863215	0.876670134683654	no	control
91181	6.08883387135133	-3.92276156171912e-07	0.00144269448435184	0.994982206323872	no	control
11067	183.336182870634	-3.92249261585115e-07	0.00144269343063083	0.982428368057458	no	control
7306	8.25485550381893	-3.91892497404946e-07	0.00144269443304915	0.994322953069972	no	control
23416	87.8751039446492	-3.9187123693008e-07	0.00144269161658767	0.988956150649553	no	control
5995	27.4532853795596	-3.91802384192306e-07	0.00144269305541767	0.993699548537193	no	control
400120	27.1731729510427	3.91751530648185e-07	0.00144269310909601	0.991902125927314	no	TBCK
57481	4.45690745749442	3.91700416025488e-07	0.00144269482053833	0.993542307027723	no	TBCK
537	3189.14244219648	-3.91688078875186e-07	0.00144268796078796	0.992886860937446	no	control
56163	3.66505011408735	3.91596845901197e-07	0.00144269483712766	0.993380006226122	no	TBCK
55	3.69343197185888	-3.91550121424978e-07	0.00144269472277182	0.993084789818766	no	control
101929099	4.168713242015	3.91547302028133e-07	0.00144269470552671	0.95729354178366	no	TBCK
6514	3.98635039686607	3.91401617262728e-07	0.00144269476061818	0.994034763769619	no	TBCK
100505970	75.441021546274	-3.91389449957211e-07	0.00144269152953702	0.871381134611608	no	control
23637	8876.67054876513	3.91350979179674e-07	0.00144268929366683	0.989112865614348	no	TBCK
100506164	5.77956869798633	-3.91281834879073e-07	0.00144269475354634	0.876900227715961	no	control
101927320	4.25417795964116	-3.91210482120039e-07	0.00144269467961049	0.943070338270712	no	control
2984	2.21689795851281	-3.91171215225385e-07	0.00144269497882032	0.990760837646959	no	control
23467	2808.7005633346	3.91060752898008e-07	0.00144268844568065	0.988987485947718	no	TBCK
144776	2.1229792006159	-3.90933542667193e-07	0.00144269484940408	0.986013465194649	no	control
121214	9.58522973239224	3.90918583037908e-07	0.00144269420993679	0.984403385428615	no	TBCK
101929054	9.78923183903081	-3.90916610656062e-07	0.00144269431104959	0.957001317729394	no	control
100507163	0.457167253630037	3.90691307796067e-07	0.00144269503762888	0.897225112236378	no	TBCK
101929464	0.457167253630037	3.90691307796067e-07	0.00144269503762888	0.959068562069327	no	TBCK
102723883	0.457167253630037	3.90691307796067e-07	0.00144269503762888	0.96408193906138	no	TBCK
79652	6.14177956941612	-3.90678040827809e-07	0.00144269459281634	0.994478306377317	no	control
51225	5.80068653686652	3.90653839632399e-07	0.00144269465122389	0.992657302699283	no	TBCK
80335	9825.21056105281	3.90640612771747e-07	0.00144268950178816	0.994581244368723	no	TBCK
100133267	0.457195013478434	3.90609922093412e-07	0.00144269503761931	0.772477662261224	no	TBCK
1742	8606.35961792048	3.90236605471785e-07	0.00144268825981338	0.9874452520323	no	TBCK
80830	19.390938270128	-3.90077126462686e-07	0.00144269364491354	0.994598765721656	no	control
101928913	107.867204397776	-3.90053597782715e-07	0.00144269128673954	0.956375882350912	no	control
79947	1001.93807377396	-3.90016399775375e-07	0.00144268926456329	0.994534111092719	no	control
90231	555.565274646415	-3.89866575362046e-07	0.00144268882605499	0.994946658654802	no	control
105370781	4.30757204642856	-3.89841064664225e-07	0.00144269470400145	0.97138083802028	no	control
79089	626.546918686708	3.89804739054887e-07	0.00144268897439602	0.994434056438969	no	TBCK
10086	7.17550509584404	3.896550655242e-07	0.00144269467200518	0.917933485143974	no	TBCK
100775104	22.8830960855832	3.89617953049304e-07	0.00144269341277034	0.916742614581394	no	TBCK
57159	5.31149692157574	3.89606293635982e-07	0.00144269461316302	0.993493592550612	no	TBCK
83987	2804.47905682101	-3.89594934450464e-07	0.00144268862859331	0.994706448076999	no	control
9362	50.6885054423738	-3.89488908767837e-07	0.00144269304448953	0.995058122462327	no	control
