gene	baseMean	log2FoldChange	lfcSE	svalue	significative	up
440915	15.304645140112	8.16273019918562e-08	0.001442694706936	0.994055431039211	no	TBCK
56676	1.93569874317823	-8.16186535219226e-08	0.00144269496172968	0.994913743862886	no	control
10671	1071.93350070428	8.16113228822093e-08	0.0014426808232757	0.984923475293896	no	TBCK
83706	21.3079443099227	8.1609041274486e-08	0.0014426942089566	0.995873024192681	no	TBCK
150572	24.5180455425727	8.15843929097428e-08	0.00144269455300588	0.989814835347321	no	TBCK
116255	2.66683531444036	8.15410115464394e-08	0.00144269497343078	0.987992855746695	no	TBCK
105373346	20.1402163051585	8.15318125109276e-08	0.00144269426873448	0.980609227513697	no	TBCK
390079	2.53099742084778	-8.15024245134213e-08	0.00144269498285311	0.993679549905017	no	control
107985382	11.959774874595	8.14671730088413e-08	0.00144269445743702	0.985754671356911	no	TBCK
5370	9.96853687111159	-8.14661845121872e-08	0.00144269469885297	0.994520237764462	no	control
105373984	53.5708018512866	-8.14644477626633e-08	0.00144269299018713	0.981108191490718	no	control
5711	1112.51109915682	-8.14471143333554e-08	0.0014426797306719	0.994961409459021	no	control
100652856	3.1452416619886	8.14205863778229e-08	0.00144269496547683	0.932020855076755	no	TBCK
105374516	1.92251369595966	-8.14114061405968e-08	0.00144269496210077	0.981518169973993	no	control
651430	44.5419431893487	-8.13705605771239e-08	0.00144269320855558	0.995380344517019	no	control
1504	1.41161629546044	-8.13528072270944e-08	0.00144269499573914	0.989807033612619	no	control
101409258	11.4089633750579	8.13095942659733e-08	0.00144269446802846	0.949331108543645	no	TBCK
101927044	6.49507963280163	-8.13095356459438e-08	0.00144269485601895	0.95272853421412	no	control
101928602	7.96810032588816	-8.13032073971195e-08	0.00144269466521633	0.964609261652326	no	control
57107	575.443762654096	-8.12569509082674e-08	0.00144268512849517	0.994960932455278	no	control
3681	3.15377621166528	8.12451985555184e-08	0.00144269484549888	0.993433141635322	no	TBCK
105375233	2.06689308888159	-8.11936600367351e-08	0.00144269499111816	0.982032853848135	no	control
3433	36.1587311384316	8.11698633137314e-08	0.00144269357270261	0.993279334535997	no	TBCK
417	3.10621587214625	-8.11378137344121e-08	0.00144269496606347	0.993959637939752	no	control
3816	6.04721873999134	8.09875967492961e-08	0.0014426947056961	0.993532089376645	no	TBCK
105371540	2.29566898237724	8.09041019765772e-08	0.00144269498305919	0.978965552074728	no	TBCK
6757	1.94459545678897	-8.08048470422359e-08	0.00144269496341821	0.995454511488053	no	control
340107	7.69123325338887	-8.08040004630202e-08	0.00144269489585241	0.993218541154937	no	control
101929681	7.81098599780727	-8.07697453597783e-08	0.00144269482851609	0.969214765485887	no	control
6357	3.94433830976897	-8.06905052380341e-08	0.00144269489520354	0.995199957572829	no	control
105376513	4.23880719957971	8.06904545685725e-08	0.0014426948838084	0.982928906197915	no	TBCK
105376126	8.70128651851906	-8.05540990665143e-08	0.00144269477895184	0.982687373402211	no	control
340547	15.5617944648176	8.05374321043176e-08	0.00144269441443388	0.993235347210408	no	TBCK
101929548	3.22242693527242	-8.05157509535125e-08	0.00144269490663821	0.968698811834813	no	control
105374885	3.10421421629219	-8.0483890691004e-08	0.0014426949659967	0.981802505820547	no	control
594840	3.10540252813451	-8.04795421222573e-08	0.00144269496602546	0.995114934794888	no	control
201595	10033.9954413317	8.04539735901096e-08	0.00144267765792131	0.990804583143318	no	TBCK
388931	12.0688948071223	8.04452363899365e-08	0.00144269447651236	0.99362886223294	no	TBCK
10622	155.064092603178	-8.04191210733304e-08	0.0014426914114148	0.984779047619416	no	control
105378120	3.29611477002442	-8.03736598974189e-08	0.0014426948503365	0.983831205809568	no	control
4544	2.53023963508195	-8.03474935787859e-08	0.00144269489059828	0.994118164486999	no	control
440905	675.801279357244	8.03288550581239e-08	0.0014426946399254	0.994054767064124	no	TBCK
93492	4.11672975580971	8.02971279534137e-08	0.00144269494674869	0.99615198478403	no	TBCK
100996571	37.0951659715471	-8.02369778566904e-08	0.00144269356973468	0.945851810300202	no	control
131965	942.220972243725	8.02078665679762e-08	0.00144268277537646	0.98893625639682	no	TBCK
146050	5187.90309353317	-8.01795461759057e-08	0.00144267631262361	0.989509722019137	no	control
5673	10.6458877195258	-8.01675787929163e-08	0.0014426945519341	0.99491593003726	no	control
105377709	2.55150838707912	8.01576371793011e-08	0.00144269492943305	0.983637359214602	no	TBCK
105374005	1.57836701812069	8.01495354161987e-08	0.0014426949394483	0.981128285596561	no	TBCK
676	9.80801775548492	-8.01321581014832e-08	0.00144269477615178	0.995455093670759	no	control
105374085	16.2825239328503	8.01269675665303e-08	0.00144269419195954	0.981178334344094	no	TBCK
101927342	1.57639680077433	-8.01239941622078e-08	0.00144269499546966	0.955476645357674	no	control
6290	1.37728393004663	-8.01193725797009e-08	0.00144269499489131	0.995186718770638	no	control
388407	18.7882490745578	8.01167450980414e-08	0.00144269441979151	0.993599751040113	no	TBCK
107984257	0.727246976310076	-8.00873981679836e-08	0.00144269500240313	0.98527588645231	no	control
391257	1.07708284867695	-8.00603551605209e-08	0.0014426949958222	0.993725741677975	no	control
105370586	3.49219228993926	-8.00245505461243e-08	0.00144269484108852	0.978000549504071	no	control
647042	1447.74873691336	8.00193914867743e-08	0.00144269456060124	0.995333771326825	no	TBCK
105378978	1.93292978721719	-8.00012430109192e-08	0.00144269496060122	0.984280073693177	no	control
100130301	3.29583123450794	7.99687526420851e-08	0.00144269495883207	0.717625090318827	no	TBCK
